edan_id	title	barcode	specimen_guid	media_count	media_guid	ids_id	USNM Number	Other Numbers	stain_status
edanmdm-nmnhbotany_2167138	Salix irrorata Andersson	00105148	http://n2t.net/ark:/65665/3eb4e9343-8e03-490f-806a-b7c9bda3f471	1.0	http://n2t.net/ark:/65665/m36fddf69f-a002-408b-ae8d-2014c21364d4	NMNH-00105148-000001	38508	fiche number : 0198/A10	stained
edanmdm-nmnhbotany_2116757	Piper palmeri C. DC.	00106814	http://n2t.net/ark:/65665/31bfff3cb-362d-4e2b-bb75-755e30616209	1.0	http://n2t.net/ark:/65665/m3a546a984-5df3-4684-8048-c9e7f4b0e1fa	NMNH-00106814-000001	208913	fiche number : 0175/D03	stained
edanmdm-nmnhbotany_2099946	Banksia ericifolia L. f.	00107268	http://n2t.net/ark:/65665/36b36908b-6ae1-4926-b165-dc08380e8e1d	1.0	http://n2t.net/ark:/65665/m3d4dc2211-d8e1-4288-a992-f8c4a4a1592b	NMNH-00107268	1276276	fiche number : 0228/C05	unstained
edanmdm-nmnhbotany_2128544	Ipomoea calderonii Standl.	00111369	http://n2t.net/ark:/65665/36b7f2119-496d-4a9e-9c59-f0019c02b703	1.0	http://n2t.net/ark:/65665/m3b74dd7cf-1969-43e5-a8c2-c1c899a10ccb	NMNH-00111369-000001	1151843	fiche number : 0713/E04	unstained
edanmdm-nmnhbotany_2536467	Ditassa endoleuca Schltr.	00112276	http://n2t.net/ark:/65665/3369a6567-a257-48ae-8447-ec4b956ba83e	1.0	http://n2t.net/ark:/65665/m30d6acbb1-71b3-4bf1-b06e-23e9344869a6	NMNH-00112276	1338515	fiche number : 1076/A12	unstained
edanmdm-nmnhbotany_2146013	Bonnetia neblinensis Steyerm.	00113892	http://n2t.net/ark:/65665/3fd5d47fa-2838-4e00-8164-8d812bd263d8	1.0	http://n2t.net/ark:/65665/m31819bc31-ff11-414a-ba63-aa1dd91194be	NMNH-00113892-000001	2683161	fiche number : 0550/D05	unstained
edanmdm-nmnhbotany_2118549	Rhododendron stenaulum Balf. f. & W.W. Sm.	00116754	http://n2t.net/ark:/65665/316853f35-a9ac-46ff-a324-e660559b8767	1.0	http://n2t.net/ark:/65665/m3008852f7-d162-4d1d-b2e8-b1bba956f534	NMNH-00116754-000001	2530002	fiche number : 0658/B06	unstained
edanmdm-nmnhbotany_2090426	Miconia barbicaulis Gleason	00120871	http://n2t.net/ark:/65665/3a96f1036-7cbe-47f6-aae4-8d5b03807769	1.0	http://n2t.net/ark:/65665/m39b8d69e0-fc16-471b-a482-3b9ec27dadba	NMNH-00120871	1775462	fiche number : 0619/A10	unstained
edanmdm-nmnhbotany_2112197	Cedronella cana Hook.	00121320	http://n2t.net/ark:/65665/35e11374f-224e-47aa-9552-ccf72dbd7012	1.0	http://n2t.net/ark:/65665/m3479bcafe-7d2a-4c69-8528-2e23bb3b163b	NMNH-00121320-000001	60403	fiche number : 0747/E07	stained
edanmdm-nmnhbotany_2136362	Penstemon humilis var. brevifolius A. Gray	00122299	http://n2t.net/ark:/65665/3ec1c7b8e-c2a6-4c6c-a00d-64318c8bb575	1.0	http://n2t.net/ark:/65665/m3ebe1ea89-814a-4e46-9bf2-0f13af76e29d	NMNH-00122299	48641	fiche number : 0779/B05	stained
edanmdm-nmnhbotany_2098045	Encelia albescens A. Gray	00125360	http://n2t.net/ark:/65665/3ac907d26-fbfc-47de-a0c3-0d56dd34463d	1.0	http://n2t.net/ark:/65665/m31c05502b-e190-464d-87a0-210c6324b02f	NMNH-00125360	46130	fiche number : 0939/D05	stained
edanmdm-nmnhbotany_2105114	Tabebuia polyantha Urb. & Ekman	00125891	http://n2t.net/ark:/65665/3d4942c04-3792-4af7-8090-b68686fb9448	1.0	http://n2t.net/ark:/65665/m33f72ca1b-389a-4ec1-9aee-db3c26937329	NMNH-00125891	1410116	fiche number : 1077/D07	unstained
edanmdm-nmnhbotany_2135866	Bidens hyperborea var. gaspensis Fernald	00128266	http://n2t.net/ark:/65665/3b3eaaeb3-c1e7-41f9-8903-11739c987209	1.0	http://n2t.net/ark:/65665/m395403a2e-d461-4565-b9e4-084c9480f1ff	NMNH-00128266-000001	1737525	fiche number : 0946/B06	unstained
edanmdm-nmnhbotany_2126869	Machaeranthera magna A. Nelson	00128851	http://n2t.net/ark:/65665/38644b698-fc05-44ae-af25-8b7b74c58a1d	1.0	http://n2t.net/ark:/65665/m3fc4c0abe-b9ca-4803-addd-bbf6b19ae349	NMNH-00128851-000001	542491		unstained
edanmdm-nmnhbotany_2097301	Trichomanes draytonianum Brack. in Wilkes	00134601	http://n2t.net/ark:/65665/358881999-87aa-4135-b122-3b2d6b4eedf4	1.0	http://n2t.net/ark:/65665/m369980a5b-ef6f-4589-8655-11abb30c6cc4	NMNH-00134601	51167	fiche number : 1039/D04	stained
edanmdm-nmnhbotany_2136606	Mertensia emarginata Brack. in Wilkes	00134639	http://n2t.net/ark:/65665/3001d3ab5-dbfd-4b6a-8394-c9f43e6f068e	1.0	http://n2t.net/ark:/65665/m3cbedff9c-f230-43de-b0e6-20d4e9382d9a	NMNH-00134639-000001	62555	fiche number : 1040/D08	stained
edanmdm-nmnhbotany_2097270	Asplenium enatum Brack. in Wilkes	00135084	http://n2t.net/ark:/65665/39572ed61-944f-4aa1-913a-a40f3455cc02	1.0	http://n2t.net/ark:/65665/m3f064d349-97cf-4d41-b4f6-9b9ca866c93f	NMNH-00135084	50452	fiche number : 1050/D03	stained
edanmdm-nmnhbotany_2143000	Aster asa-grayi var. walkeri Kitamura	00145583	http://n2t.net/ark:/65665/34a97c356-26c3-444b-a2d6-c6be5f53a9a3	1.0	http://n2t.net/ark:/65665/m3c9c96723-68b4-4df4-9392-dbe57edad913	NMNH-00145583-000001	2094038	fiche number : 0908/C02	unstained
edanmdm-nmnhbotany_2095587	Siphoneugena densiflora var. salicifolia McVaugh	00151847	http://n2t.net/ark:/65665/3e11bacd8-d006-40d7-8064-9fdeb5066df3	1.0	http://n2t.net/ark:/65665/m39103b67b-1b5b-458b-8561-6bcb9185f2b1	NMNH-00151847	2486476		unstained
edanmdm-nmnhbotany_10082335	Psychotria sinuata C.M. Taylor	00902307	http://n2t.net/ark:/65665/323b0b913-c7e0-45b9-b89f-16d4ed5afa7c	1.0	http://n2t.net/ark:/65665/m3cd7aafbb-8cab-4d9d-8e36-7795657705d4	NMNH-00902307-000001	3526138		unstained
edanmdm-nmnhbotany_2139661	Anthurium longissimum Pittier	00087871	http://n2t.net/ark:/65665/3350b9313-9c45-481e-9e7b-eec26bb6b69e	1.0	http://n2t.net/ark:/65665/m3803f6f81-d34a-41aa-9276-308f5d62e031	NMNH-00087871-000001	1903186	Multi-sheeted specimen : Sheet 02 of 02	unstained
edanmdm-nmnhbotany_10056847	Iris missouriensis Nutt.	00829530	http://n2t.net/ark:/65665/3f0b48378-e458-44fe-bfd0-defd198262ec	1.0	http://n2t.net/ark:/65665/m3852b8a57-6644-4b32-a484-9dc116bc2975	NMNH-00829530	36758		stained
edanmdm-nmnhbotany_10299754	Hesperantha puberula Schltr. ex R.C. Foster	01117916	http://n2t.net/ark:/65665/3386de2d3-03fa-4458-af1c-fb7146f8e39f	1.0	http://n2t.net/ark:/65665/m3dbea4e2f-e2dc-4973-afed-3856a2a5497d	NMNH-01117916	553030		unstained
edanmdm-nmnhbotany_2089171	Arthrostylidium youngianum L.G. Clark & Judz.	00030498	http://n2t.net/ark:/65665/3081dfd4b-6b63-40c7-886b-a460e7e4b8aa	1.0	http://n2t.net/ark:/65665/m3bedd3a62-d7b4-4b05-9ad9-0c31cb8a5681	NMNH-00030498	2898986	Multi-sheeted specimen : Sheet 05 of 06	stained
edanmdm-nmnhbotany_2124069	Poa longipila Nash in Rydb.	00141131	http://n2t.net/ark:/65665/372fc50fe-67d7-4c57-b223-18a332aa3c30	1.0	http://n2t.net/ark:/65665/m3fb49325b-e214-4cfe-b278-8e499193e746	NMNH-00141131-000001	360568	fiche number : 0057/A09	unstained
edanmdm-nmnhbotany_10298513	Pappophorum apertum Munro ex Scribn.	01117868	http://n2t.net/ark:/65665/34cfb631f-96ca-4de3-9ee0-b67720fbc8e6	1.0	http://n2t.net/ark:/65665/m33d128986-b743-4ced-92a4-2fed3669edf0	NMNH-01117868	899494		unstained
edanmdm-nmnhbotany_10300115	Lilium henryi Baker	01117936	http://n2t.net/ark:/65665/3cdb2cf45-d7d2-4ca3-8a38-cf945c6b770a	1.0	http://n2t.net/ark:/65665/m376099ea9-cb83-4ebd-bee2-7305bdd484c6	NMNH-01117936-000001	800833		stained
edanmdm-nmnhbotany_12738060	Eurybia macrophylla (L.) Cass.	01705803	http://n2t.net/ark:/65665/31bb6438f-eea5-4136-9b72-88168505312f	1.0	http://n2t.net/ark:/65665/m38b0344a2-766e-45b4-85b9-17b6fa0bab96	NMNH-01705803	783658		stained
edanmdm-nmnhbotany_2138064	Cryptocarya chartacea Kosterm.	00588849	http://n2t.net/ark:/65665/36ad9e8c3-aa8e-4da8-b985-c573b97cfd84	1.0	http://n2t.net/ark:/65665/m3720c2e57-8152-428b-a36b-66e7302caee6	NMNH-00588849-000001	1506796		unstained
edanmdm-nmnhbotany_2126179	Ocotea portoricensis Mez	00099242	http://n2t.net/ark:/65665/35031edf4-b7ab-498c-bff2-9a71edaae56d	1.0	http://n2t.net/ark:/65665/m3db481fee-46ca-40dd-81dd-ee6063a3cb2f	NMNH-00099242-000001	799844	fiche number : 0293/E02	unstained
edanmdm-nmnhbotany_11149466	Sisymbrium guatemalense Standl.	01106217	http://n2t.net/ark:/65665/306010517-6c5e-4357-b560-4fca55722132	1.0	http://n2t.net/ark:/65665/m3fd52687b-9083-4aaf-b172-b7691cdc9d04	NMNH-01106217	1392688		unstained
edanmdm-nmnhbotany_10299725	Garrya lindheimeri Torr.	01117912	http://n2t.net/ark:/65665/3afbecbb4-0d68-42ae-8d29-f69895610a9f	1.0	http://n2t.net/ark:/65665/m3f2c8e503-6324-47be-b123-48f16d899ce6	NMNH-01117912	77153		stained
edanmdm-nmnhbotany_10113483	Valeriana retrorsa Fernald	01094574	http://n2t.net/ark:/65665/34d31870b-0001-4f13-9f4c-0b596486d1fc	1.0	http://n2t.net/ark:/65665/m33c32728e-d86b-4274-9edc-c3ceb9a285a4	NMNH-01094574	1360314		unstained
edanmdm-nmnhbotany_10084284	Greggia camporum A. Gray	00997008	http://n2t.net/ark:/65665/344bfc2dd-9dc2-43cd-b196-b6059265b99f	1.0	http://n2t.net/ark:/65665/m31aa8ebf8-c897-4740-9778-7e33ab54ffb7	NMNH-00997008	42034		stained
edanmdm-nmnhbotany_10127915	Pouzolzia latistipula Friis & Wilmot-Dear	00517368	http://n2t.net/ark:/65665/36b34c61c-a75f-4591-8153-b552236d86bf	1.0	http://n2t.net/ark:/65665/m3f97cf297-ca65-4c6b-8c38-fb2ac3dd4935	NMNH-00517368-000001	2819222		unstained
edanmdm-nmnhbotany_10084200	Euphorbia retroscabra S. Watson	00517471	http://n2t.net/ark:/65665/33cd451b7-2b67-4afa-93d3-6c8c8bc595a3	1.0	http://n2t.net/ark:/65665/m3203c8a90-58be-44e1-9fbc-5eb72cecdd6e	NMNH-00517471-000001	799011		stained
edanmdm-nmnhbotany_12126060	Symplocos johnsonii Standl.	01269066	http://n2t.net/ark:/65665/3c70a55f6-e03c-4af5-8372-aee9c9d00e7a	1.0	http://n2t.net/ark:/65665/m38aa11769-c463-4155-9750-bdfbeddceffa	NMNH-01269066-000001	1169100		unstained
edanmdm-nmnhbotany_2130216	Calliandra medellinensis Britton & Rose in Britton & Killip	00000512	http://n2t.net/ark:/65665/323e978e6-2330-4852-9df4-5d3812c1449c	1.0	http://n2t.net/ark:/65665/m3da208a8f-fedf-43a1-ac96-ce27fcf7c3cd	NMNH-00000512-000001	1573410		unstained
edanmdm-nmnhbotany_2126758	Senegalia riparioides Britton & Rose	00000709	http://n2t.net/ark:/65665/3eba8542f-55d2-48ca-b953-112d3c776f05	1.0	http://n2t.net/ark:/65665/m342d4180f-7827-445f-9ea8-9e57bfb500ef	NMNH-00000709-000001	1135722	fiche number : 0366/E04	unstained
edanmdm-nmnhbotany_2109696	Bauhinia coulteri var. arborescens Wunderlin	00001276	http://n2t.net/ark:/65665/307fbd801-c93f-4d78-84cf-386e079a3ae8	1.0	http://n2t.net/ark:/65665/m3971c8147-4c30-4336-9e29-34d60064f490	NMNH-00001276-000001	2132101	fiche number : 0375/C11	unstained
edanmdm-nmnhbotany_2149249	Cercocarpus mojadensis var. pringlei C.K. Schneid.	00026642	http://n2t.net/ark:/65665/32e19426a-9c8c-4109-99cc-77570978344e	1.0	http://n2t.net/ark:/65665/m3e6150a1c-415c-458f-8ae1-cacfaff3c4ca	NMNH-00026642-000001	1419431	fiche number : 0346/C08	unstained
edanmdm-nmnhbotany_2142264	Lycianthes hypoleuca Standl.	00027883	http://n2t.net/ark:/65665/3da0727c1-58c1-4184-800c-9b271630717f	1.0	http://n2t.net/ark:/65665/m3af7435d5-e5b1-4ab0-945f-a044c63f86ca	NMNH-00027883	1266106	fiche number : 0769/C09	unstained
edanmdm-nmnhbotany_2121763	Amomum bulusanense Elmer	00092891	http://n2t.net/ark:/65665/370f1fd48-1a08-487e-ad1f-fe5553ff1a46	1.0	http://n2t.net/ark:/65665/m370d2df9a-a265-4609-abd1-fbd53085e851	NMNH-00092891-000001	1236745	fiche number : 0143/C11	unstained
edanmdm-nmnhbotany_2159007	Elaeocarpus cassinoides A. Gray in Wilkes	00094638	http://n2t.net/ark:/65665/3e735b962-c1ac-4b0d-ac1b-21ee598163f4	1.0	http://n2t.net/ark:/65665/m37eee9e7d-c007-4c2e-b731-5f830e25652c	NMNH-00094638-000001	13596	fiche number : 0525/C09	stained
edanmdm-nmnhbotany_2135626	Arabis conferta Greene	00100304	http://n2t.net/ark:/65665/3a7fe1555-8f8e-4f25-b766-40ce5e4b062f	1.0	http://n2t.net/ark:/65665/m3cc38ed88-7486-4e11-b49d-d55dc4e6eb58	NMNH-00100304-000001	328622	fiche number : 0312/D12	unstained
edanmdm-nmnhbotany_2107068	Arabis pulchra var. duchesnensis Rollins	00100366	http://n2t.net/ark:/65665/319379b20-d5df-418f-a826-4fa315a2d678	1.0	http://n2t.net/ark:/65665/m3d6e379d2-c2c4-43ec-a60f-af90d1b65f6a	NMNH-00100366-000001	2950882	fiche number : 0313/E08	unstained
edanmdm-nmnhbotany_2112774	Vesicaria engelmannii A. Gray	00100434	http://n2t.net/ark:/65665/3310b163a-8c5e-4e2f-93ba-2acd04e6e78e	1.0	http://n2t.net/ark:/65665/m358fdad29-96ef-4c59-85fb-50c46d9daab7	NMNH-00100434-000001	4854	fiche number : 0315/A12	stained
edanmdm-nmnhbotany_2153371	Simarouba glauca var. latifolia Cronq.	00101744	http://n2t.net/ark:/65665/3b60f7a09-c6cf-433e-95bb-27ecf28c3944	1.0	http://n2t.net/ark:/65665/m3e069d4ad-52a3-451e-8f4b-3a4b57300aab	NMNH-00101744-000001	280667	fiche number : 0448/B01	unstained
edanmdm-nmnhbotany_2122319	Gossypium auritum O.F. Cook & J.W. Hubb.	00101891	http://n2t.net/ark:/65665/3a9ef987d-4893-464b-b643-6982f276e934	1.0	http://n2t.net/ark:/65665/m3d7e9ecef-0a44-4708-8ea3-03b027e1a4a4	NMNH-00101891-000001	1282038	Multi-sheeted specimen : Sheet 03 of 03	unstained
edanmdm-nmnhbotany_2077820	Eriodendron trischistandrum A. Gray in Wilkes	00101981	http://n2t.net/ark:/65665/332eeac0f-db00-4bbb-bfc4-1893f90e7351	1.0	http://n2t.net/ark:/65665/m37d03b658-5c65-401b-8b96-116202fc7180	NMNH-00101981	12956	fiche number : 0540/C05	stained
edanmdm-nmnhbotany_2135360	Drymaria rotundifolia A. Gray in Wilkes	00103360	http://n2t.net/ark:/65665/35838b066-8671-4efa-a22e-23220ffb5883	1.0	http://n2t.net/ark:/65665/m33fa9a8db-4c31-4b0c-bc3b-965d07ddb077	NMNH-00103360-000001	10423	fiche number : 0264/C11	stained
edanmdm-nmnhbotany_2132567	Piper apodum Trel. in J.F. Macbr.	00107540	http://n2t.net/ark:/65665/32ec15780-87f3-42be-b7c9-ed637867e6cb	1.0	http://n2t.net/ark:/65665/m31f8323f6-e70b-4f52-9c94-7c56ed319cef	NMNH-00107540-000001	1515767	fiche number : 0163/B11	unstained
edanmdm-nmnhbotany_2118644	Piper velutininervosum Trel. in J.F. Macbr.	00107676	http://n2t.net/ark:/65665/37fe5b7d4-ec9e-4c7c-9b56-9482beb83767	1.0	http://n2t.net/ark:/65665/m32ecda40a-29fc-4eb0-99a3-50445ece2bcd	NMNH-00107676-000001	1358521	fiche number : 0183/B04	unstained
edanmdm-nmnhbotany_2092397	Dichapetalum steyermarkii Prance	00109150	http://n2t.net/ark:/65665/31810887d-d728-417b-8400-cd6a2e8ed75a	1.0	http://n2t.net/ark:/65665/m387fde713-814e-4928-a5c4-fd75a2272558	NMNH-00109150	2486582	fiche number : 0471/B12	unstained
edanmdm-nmnhbotany_2158364	Passiflora fuchsiiflora Hemsl.	00115031	http://n2t.net/ark:/65665/302db2028-6d8c-4f03-bc90-2e67d32ce32b	1.0	http://n2t.net/ark:/65665/m3ec4e438f-91b5-4401-a518-bd893c19d466	NMNH-00115031-000001	1198833		unstained
edanmdm-nmnhbotany_2168259	Opuntia vexans Griffiths	00117069	http://n2t.net/ark:/65665/3701d3c43-7f69-4f88-b34a-e37b01f88b4d	1.0	http://n2t.net/ark:/65665/m341d48c16-4f35-4fa0-b173-87962038a6f5	NMNH-00117069	2437234	fiche number : 0584/B09	unstained
edanmdm-nmnhbotany_2093696	Hemianthus reflexus C. Wright in Griseb.	00122531	http://n2t.net/ark:/65665/3701cd964-84cf-436e-8a1c-3bce2a0df9e0	1.0	http://n2t.net/ark:/65665/m33a76cd81-f8f1-4a3d-9d59-d0e675132a4c	NMNH-00122531	48161	fiche number : 0783/C12	stained
edanmdm-nmnhbotany_2084016	Castilleja eremophila Wooton & Standl.	00125456	http://n2t.net/ark:/65665/356dd32f6-a71c-44ed-ae14-6f73c464dc9a	1.0	http://n2t.net/ark:/65665/m3eef5ca2f-0b45-41d1-b567-fdae6128ee70	NMNH-00125456	686431	fiche number : 0786/B09	unstained
edanmdm-nmnhbotany_2134818	Espeletia murilloi var. rusiana Cuatrec.	00132305	http://n2t.net/ark:/65665/3d28b4ad8-3b0c-4274-bf94-119d8d69a300	1.0	http://n2t.net/ark:/65665/m32ba9039a-bf1b-4323-bc9e-c5234bf933c1	NMNH-00132305-000001	1798054	fiche number : 0926/D04	unstained
edanmdm-nmnhbotany_10062757	Orthocarpus castillejoides Benth.	00899073	http://n2t.net/ark:/65665/3d4ae471f-e2a4-4567-82d4-2ddcf70f16b8	1.0	http://n2t.net/ark:/65665/m328dda8c7-9d3e-4b5a-a4ae-0858b5670393	NMNH-00899073	40139		stained
edanmdm-nmnhbotany_2208030	Oenothera biennis L.	00158053	http://n2t.net/ark:/65665/37d9324fd-f99b-4ed2-9ec9-a61fd44be713	1.0	http://n2t.net/ark:/65665/m30539c0c2-72ba-4249-9fc7-4ee0be43da58	NMNH-00158053	648317		unstained
edanmdm-nmnhbotany_2116072	Notholaena brackenridgei Baker in Hook. & Baker	00142014	http://n2t.net/ark:/65665/360e8f76a-7418-4ec7-bbe0-2b0b338d7656	1.0	http://n2t.net/ark:/65665/m3392347d9-929d-46d8-a5a7-869a71964fd5	NMNH-00142014-000001	50959	fiche number : 0995/C06	stained
edanmdm-nmnhbotany_2159668	Vernonia pacchensis var. tambillensis Hieron.	00147316	http://n2t.net/ark:/65665/3fa1b8b4f-98f8-4e97-88ea-dc0786e79ce1	1.0	http://n2t.net/ark:/65665/m38393b448-dbc8-4e23-8cce-864d01bf183d	NMNH-00147316-000001	1619228	fiche number : 0879/A12	unstained
edanmdm-nmnhbotany_2153375	Buchenavia amazonia Alwan & Stace	00170350	http://n2t.net/ark:/65665/3b5bd5e31-2039-4840-949a-7bd31b1bff8c	1.0	http://n2t.net/ark:/65665/m3272c661a-1e7d-47e6-be4e-ea6c353d852b	NMNH-00170350-000001	2141054		unstained
edanmdm-nmnhbotany_2085534	Psychotria rosea var. trichophora Steyerm.	00138964	http://n2t.net/ark:/65665/3f7f8d15a-7212-46f5-932f-12ee4a364c4f	1.0	http://n2t.net/ark:/65665/m3d3975644-58f3-4a44-94c3-c98e94cc2a00	NMNH-00138964	1742420	fiche number : 0851/D06	unstained
edanmdm-nmnhbotany_10082622	Ferdinandusa paxii H. Winkl.	00902394	http://n2t.net/ark:/65665/37c292dda-451d-4b01-bb9d-81602acf9875	1.0	http://n2t.net/ark:/65665/m38eb3d32a-401d-4a00-a21b-085222769978	NMNH-00902394-000001	1175957		unstained
edanmdm-nmnhbotany_2313714	Caulerpa plumaris	00206519	http://n2t.net/ark:/65665/38f0109af-a7a7-4002-adab-a7d52976a97c	1.0	http://n2t.net/ark:/65665/m39788778f-15a3-47c0-a86a-a856e90f81a3	NMNH-00206519-000001	51894		stained
edanmdm-nmnhbotany_2131485	Pilocosta nubicola Almeda	00478948	http://n2t.net/ark:/65665/3674b7c87-f1d1-4d68-bf5b-a5be1cc3cb54	1.0	http://n2t.net/ark:/65665/m3995571a8-ad0b-44bd-ab5b-9f3b11bc5846	NMNH-00478948-000001	3328642		unstained
edanmdm-nmnhbotany_2138570	Campsiandra gomez-alvareziana Stergios	00517287	http://n2t.net/ark:/65665/38d68fcbc-8edf-421d-9c5e-f524b6f5b8ba	1.0	http://n2t.net/ark:/65665/m3973fd02e-f74a-485e-9e5a-6ef3dcae058c	NMNH-00517287-000001	3351546		unstained
edanmdm-nmnhbotany_2103456	Vriesea heliconioides var. polysticha L.B. Sm.	00091182	http://n2t.net/ark:/65665/32baf2073-5e7e-4221-a58c-336fd250c253	1.0	http://n2t.net/ark:/65665/m3a9f24afd-bf5e-4633-91ae-e7785595c386	NMNH-00091182	2427471	fiche number : 0117/D12	unstained
edanmdm-nmnhbotany_10300121	Disporum smilacinum A. Gray	01117939	http://n2t.net/ark:/65665/3ea40f54d-03bb-448d-8ecd-988f09490bce	1.0	http://n2t.net/ark:/65665/m3c435f774-a003-4540-b9b8-bf1e963e4584	NMNH-01117939-000001	36137		stained
edanmdm-nmnhbotany_2136879	Chaetochloa macrosperma Scribn. & Merr.	00133259	http://n2t.net/ark:/65665/364ec9976-4f5c-4fce-9c06-0d80967b32f6	1.0	http://n2t.net/ark:/65665/m3e29c3e39-0d69-44e7-8726-c1514aa1ba68	NMNH-00133259	2608688	fiche number : 0017/C02	stained
edanmdm-nmnhbotany_10093847	Besleria longipedunculata Britton ex Rusby	00519859	http://n2t.net/ark:/65665/3427d803c-78fc-4bde-bd1b-45a960278d6f	1.0	http://n2t.net/ark:/65665/m3d0baa5ff-1cf6-49d8-8e35-ed28f467592b	NMNH-00519859	1336624		unstained
edanmdm-nmnhbotany_2149993	Siparuna geniculata A.C. Sm.	00099036	http://n2t.net/ark:/65665/3f5ab04df-ee95-46e4-a1b6-132e2a945166	1.0	http://n2t.net/ark:/65665/m3b1f4c668-bf03-46ef-9a61-733c781de9fc	NMNH-00099036-000001	1773486	fiche number : 0289/B09	unstained
edanmdm-nmnhbotany_2132499	Isomeris arborea var. globosa Coville	00100519	http://n2t.net/ark:/65665/394e01ade-850a-4c05-90b4-298e4224c794	1.0	http://n2t.net/ark:/65665/m3f210881c-a249-4aa0-9974-b39cd82c8917	NMNH-00100519-000001	6652	fiche number : 0316/C11	stained
edanmdm-nmnhbotany_10356965	Astragalus lentiformis A. Gray	01117974	http://n2t.net/ark:/65665/34bbdf0f5-7385-4efd-a6c8-f061378659dd	1.0	http://n2t.net/ark:/65665/m3c9ea754a-0c54-4c56-bc0c-257709a16288	NMNH-01117974	98930		stained
edanmdm-nmnhbotany_10151340	Nephelium intermedium Radlk. in Perkins	01094947	http://n2t.net/ark:/65665/3a64e43dc-4285-4ae2-a2d5-0ffb7b33ca8d	1.0	http://n2t.net/ark:/65665/m30e2d110c-4f01-40b3-82c5-6b25f872114c	NMNH-01094947-000001	44518		stained
edanmdm-nmnhbotany_10103383	Inga tonduzii Donn. Sm.	01014371	http://n2t.net/ark:/65665/3790cc533-9c3a-41a2-861c-f1f76bcb80b1	1.0	http://n2t.net/ark:/65665/m3e76543f5-7b56-4419-b908-b5fcd4cbf137	NMNH-01014371	577665		unstained
edanmdm-nmnhbotany_2118370	Heterogonium ceramense Holttum	00386230	http://n2t.net/ark:/65665/3ac6e594b-caef-47f1-b074-0403ed2692d5	1.0	http://n2t.net/ark:/65665/m30418c037-1d66-4478-a3cd-c8ba5d8c7d16	NMNH-00386230-000001	2906205		stained
edanmdm-nmnhbotany_2167115	Justicia laetivirens Buckley	00433278	http://n2t.net/ark:/65665/31b496718-8cc2-489d-8da4-b46a7d1d04bf	1.0	http://n2t.net/ark:/65665/m3bdf558bc-b148-46b7-97ec-2d42ef9094b0	NMNH-00433278	2427564		stained
edanmdm-nmnhbotany_2082232	Astragalus brackenridgei A. Gray in Wilkes	00004041	http://n2t.net/ark:/65665/3a6b0e786-6470-41a3-b5fe-cd73cdab30e0	1.0	http://n2t.net/ark:/65665/m341c37947-5528-4931-909a-8e951bffbd85	NMNH-00004041	47690	fiche number : 0408/C12	stained
edanmdm-nmnhbotany_2094075	Solanum chilliasense Ochoa	00027506	http://n2t.net/ark:/65665/3ce1b0e6d-2071-4808-945b-3ca9a3f2db9c	1.0	http://n2t.net/ark:/65665/m38d627d46-7919-4caa-8744-2b2be6a910a4	NMNH-00027506	2950797	fiche number : 0763/B04	unstained
edanmdm-nmnhbotany_2160853	Euphorbia bilobata Engelm. in Emory	00588664	http://n2t.net/ark:/65665/3396fc46f-5d8a-41ad-b61e-57aa59fb35ff	1.0	http://n2t.net/ark:/65665/m36aace84e-1f9d-422e-b4bd-fca768cb4b69	NMNH-00588664-000001	91627		stained
edanmdm-nmnhbotany_2127665	Juglans hirsuta Manning	00089298	http://n2t.net/ark:/65665/37423991d-b9a0-4798-a490-6faeed8c545c	1.0	http://n2t.net/ark:/65665/m37ec3c0a4-d3ae-45c9-bf15-acc138d44830	NMNH-00089298-000001	462656	fiche number : 0200/B11	unstained
edanmdm-nmnhbotany_2082921	Cupania brackenridgei A. Gray in Wilkes	00095325	http://n2t.net/ark:/65665/372bf54e0-7358-4e67-b150-5dce424a4a78	1.0	http://n2t.net/ark:/65665/m36c2ec018-4af1-4037-9fc7-01d97358fce8	NMNH-00095325	17733	fiche number : 0517/B08	stained
edanmdm-nmnhbotany_2128450	Crataegus praeformosa Murrill	00097647	http://n2t.net/ark:/65665/37f03a633-f145-4374-8ff8-578147eb3801	1.0	http://n2t.net/ark:/65665/m3ea6e1498-1b8c-4358-9487-17b8cf126e6b	NMNH-00097647-000001	2216294	fiche number : 0339/C11	unstained
edanmdm-nmnhbotany_2159426	Platystemon arizonicus Greene	00099592	http://n2t.net/ark:/65665/3c64c33e1-e4e9-4f65-aeaa-7756953ed283	1.0	http://n2t.net/ark:/65665/m3606b57b3-9db5-45c8-8743-d3ac55be001c	NMNH-00099592-000001	3059	fiche number : 0300/D02	stained
edanmdm-nmnhbotany_2139951	Coccoloba cowellii Britton	00102393	http://n2t.net/ark:/65665/3cba3f4ea-ea7b-4679-8cb3-88f34beca470	1.0	http://n2t.net/ark:/65665/m3d69fa63d-a959-4038-95b5-7daac0580dbe	NMNH-00102393-000001	791220	fiche number : 0247/B04	unstained
edanmdm-nmnhbotany_2113323	Ranunculus juniperinus M.E. Jones	00103734	http://n2t.net/ark:/65665/37e97181f-884a-46e1-9d49-5902403b4481	1.0	http://n2t.net/ark:/65665/m3fb0d37a8-a04d-4bc5-ab63-c517715c246c	NMNH-00103734-000001	365874	fiche number : 0270/E02	stained
